fold,severity,perturbation_seed,mode,recordings,known_queries,synthetic_unknown_queries,known_top1_real,known_top1_with_dustbin,known_false_reject_rate,unknown_recall,forced_match_rate,dustbin_precision,dustbin_f1,unknown_auroc,unknown_auprc,execution_device,checkpoint,corruption_root
1,0.4,1,capacity_dustbin,19,298,759,0.6208053691275168,0.5335570469798657,0.3221476510067114,0.9499341238471674,0.050065876152832645,0.8824969400244798,0.9149746192893401,0.8741677056529698,0.931369406649433,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
1,0.4,1,ordinary,19,298,759,0.6073825503355704,0.6073825503355704,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
1,0.4,2,capacity_dustbin,19,298,759,0.6174496644295302,0.5067114093959731,0.32550335570469796,0.9433465085638999,0.0566534914361001,0.8806888068880688,0.9109414758269719,0.8409466712647337,0.9108024392051017,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
1,0.4,2,ordinary,19,298,759,0.5838926174496645,0.5838926174496645,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
1,0.5,0,capacity_dustbin,19,298,946,0.5939597315436241,0.49328859060402686,0.3187919463087248,0.9397463002114165,0.060253699788583526,0.9034552845528455,0.9212435233160622,0.8523170679796246,0.9328904044245012,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
1,0.5,0,ordinary,19,298,946,0.5704697986577181,0.5704697986577181,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
1,0.5,1,capacity_dustbin,19,298,946,0.587248322147651,0.4899328859060403,0.32550335570469796,0.9344608879492601,0.06553911205073992,0.9011213047910296,0.9174883238194085,0.8377094654993827,0.9252090970052439,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
1,0.5,1,ordinary,19,298,946,0.5704697986577181,0.5704697986577181,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
1,0.5,2,capacity_dustbin,19,298,946,0.6073825503355704,0.5100671140939598,0.33221476510067116,0.9429175475687104,0.05708245243128962,0.900100908173562,0.9210118740320082,0.8524944308072137,0.9318637300867579,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
1,0.5,2,ordinary,19,298,946,0.5771812080536913,0.5771812080536913,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
2,0.0,0,capacity_dustbin,19,299,0,0.6120401337792643,0.5284280936454849,0.30434782608695654,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,0.0,0,ordinary,19,299,0,0.5785953177257525,0.5785953177257525,0.0,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,0.1,0,capacity_dustbin,19,299,171,0.5886287625418061,0.5050167224080268,0.3612040133779264,0.8421052631578947,0.1578947368421053,0.5714285714285714,0.6808510638297872,0.771675565725909,0.5998394091923295,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,0.1,0,ordinary,19,299,171,0.5551839464882943,0.5551839464882943,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,0.1,1,capacity_dustbin,19,299,171,0.6086956521739131,0.5384615384615384,0.31438127090301005,0.847953216374269,0.15204678362573099,0.606694560669456,0.7073170731707318,0.789415009094643,0.6276343260213708,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,0.1,1,ordinary,19,299,171,0.5618729096989966,0.5618729096989966,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,0.1,2,capacity_dustbin,19,299,171,0.6086956521739131,0.5183946488294314,0.34448160535117056,0.8830409356725146,0.11695906432748537,0.594488188976378,0.7105882352941176,0.7659254043693403,0.5613694288454015,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,0.1,2,ordinary,19,299,171,0.5752508361204013,0.5752508361204013,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,0.2,0,capacity_dustbin,19,299,341,0.5785953177257525,0.48494983277591974,0.3779264214046823,0.9090909090909091,0.09090909090909094,0.7328605200945626,0.8115183246073296,0.7722515913259251,0.7534220937060837,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,0.2,0,ordinary,19,299,341,0.5351170568561873,0.5351170568561873,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,0.2,1,capacity_dustbin,19,299,341,0.6086956521739131,0.5016722408026756,0.3712374581939799,0.8797653958944281,0.12023460410557185,0.7299270072992701,0.7978723404255318,0.7631793171765121,0.728917854363467,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,0.2,1,ordinary,19,299,341,0.5585284280936454,0.5585284280936454,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,0.2,2,capacity_dustbin,19,299,341,0.5819397993311036,0.4816053511705686,0.38461538461538464,0.9032258064516129,0.09677419354838712,0.7281323877068558,0.8062827225130891,0.771113879108269,0.7464058421164304,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,0.2,2,ordinary,19,299,341,0.5719063545150501,0.5719063545150501,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,0.3,0,capacity_dustbin,19,299,508,0.5752508361204013,0.451505016722408,0.41471571906354515,0.8858267716535433,0.11417322834645671,0.7839721254355401,0.8317929759704251,0.7482487556948358,0.7989774577751712,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,0.3,0,ordinary,19,299,508,0.5384615384615384,0.5384615384615384,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,0.3,1,capacity_dustbin,19,299,508,0.5652173913043478,0.45819397993311034,0.4180602006688963,0.8996062992125984,0.10039370078740162,0.7852233676975945,0.838532110091743,0.7458325652437258,0.8020977880148971,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,0.3,1,ordinary,19,299,508,0.5183946488294314,0.5183946488294314,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,0.3,2,capacity_dustbin,19,299,508,0.5551839464882943,0.4414715719063545,0.39464882943143814,0.8877952755905512,0.11220472440944884,0.7926186291739895,0.8375116063138347,0.754661206646828,0.799794323902928,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,0.3,2,ordinary,19,299,508,0.5117056856187291,0.5117056856187291,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,0.4,0,capacity_dustbin,19,299,680,0.568561872909699,0.45484949832775917,0.42474916387959866,0.9102941176470588,0.08970588235294119,0.8297587131367292,0.8681626928471249,0.754156010230179,0.8512312372468666,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,0.4,0,ordinary,19,299,680,0.5384615384615384,0.5384615384615384,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,0.4,1,capacity_dustbin,19,299,680,0.5551839464882943,0.4414715719063545,0.4214046822742475,0.9058823529411765,0.09411764705882353,0.8301886792452831,0.8663853727144867,0.749970489868188,0.8438270480966578,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,0.4,1,ordinary,19,299,680,0.5384615384615384,0.5384615384615384,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,0.4,2,capacity_dustbin,19,299,680,0.5852842809364549,0.47491638795986624,0.391304347826087,0.9176470588235294,0.08235294117647063,0.8421052631578947,0.8782547501759325,0.7563004131418454,0.8480031763988891,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,0.4,2,ordinary,19,299,680,0.5317725752508361,0.5317725752508361,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,0.5,0,capacity_dustbin,19,299,856,0.5484949832775919,0.4080267558528428,0.4682274247491639,0.9205607476635514,0.07943925233644855,0.8491379310344828,0.8834080717488789,0.7346489857156253,0.860478229157189,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p0
2,0.5,0,ordinary,19,299,856,0.5384615384615384,0.5384615384615384,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p0
2,0.5,1,capacity_dustbin,19,299,856,0.5551839464882943,0.44481605351170567,0.43812709030100333,0.9217289719626168,0.07827102803738317,0.8576086956521739,0.8885135135135135,0.7361571281217767,0.8573473601118098,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p1
2,0.5,1,ordinary,19,299,856,0.49498327759197325,0.49498327759197325,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p1
2,0.5,2,capacity_dustbin,19,299,856,0.5518394648829431,0.411371237458194,0.4682274247491639,0.9299065420560748,0.07009345794392519,0.8504273504273504,0.8883928571428572,0.7381614728221798,0.8643988454717895,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p2
2,0.5,2,ordinary,19,299,856,0.5317725752508361,0.5317725752508361,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p2
3,0.0,0,capacity_dustbin,19,296,0,0.6351351351351351,0.6047297297297297,0.1891891891891892,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.00_p0
3,0.0,0,ordinary,19,296,0,0.6148648648648649,0.6148648648648649,0.0,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.00_p0
3,0.1,0,capacity_dustbin,19,296,177,0.6486486486486487,0.5777027027027027,0.24324324324324326,0.9322033898305084,0.06779661016949157,0.6962025316455697,0.7971014492753624,0.9292640097724844,0.8660925721363982,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p0
3,0.1,0,ordinary,19,296,177,0.6013513513513513,0.6013513513513513,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p0
3,0.1,1,capacity_dustbin,19,296,177,0.6452702702702703,0.5912162162162162,0.23648648648648649,0.9548022598870056,0.04519774011299438,0.7071129707112971,0.8125,0.9312299587723316,0.851926083425956,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p1
3,0.1,1,ordinary,19,296,177,0.6081081081081081,0.6081081081081081,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p1
3,0.1,2,capacity_dustbin,19,296,177,0.6385135135135135,0.5844594594594594,0.23986486486486486,0.9152542372881356,0.0847457627118644,0.6952789699570815,0.7902439024390242,0.9204076958314247,0.8457686965764408,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p2
3,0.1,2,ordinary,19,296,177,0.6081081081081081,0.6081081081081081,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.10_p2
3,0.2,0,capacity_dustbin,19,296,356,0.6385135135135135,0.5405405405405406,0.30067567567567566,0.949438202247191,0.050561797752809,0.7915690866510539,0.8633461047254151,0.9001385514728212,0.893665521715481,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p0
3,0.2,0,ordinary,19,296,356,0.5777027027027027,0.5777027027027027,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p0
3,0.2,1,capacity_dustbin,19,296,356,0.6587837837837838,0.5709459459459459,0.28040540540540543,0.9466292134831461,0.053370786516853896,0.8023809523809524,0.8685567010309279,0.9171917704221075,0.9064326390615011,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p1
3,0.2,1,ordinary,19,296,356,0.5945945945945946,0.5945945945945946,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p1
3,0.2,2,capacity_dustbin,19,296,356,0.6554054054054054,0.5608108108108109,0.2668918918918919,0.9353932584269663,0.0646067415730337,0.808252427184466,0.8671875,0.903507440024294,0.8924953245027948,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p2
3,0.2,2,ordinary,19,296,356,0.5945945945945946,0.5945945945945946,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.20_p2
3,0.3,0,capacity_dustbin,19,296,534,0.6317567567567568,0.5337837837837838,0.32432432432432434,0.947565543071161,0.05243445692883897,0.840531561461794,0.8908450704225351,0.8930559773256402,0.9110496089474677,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p0
3,0.3,0,ordinary,19,296,534,0.5777027027027027,0.5777027027027027,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p0
3,0.3,1,capacity_dustbin,19,296,534,0.597972972972973,0.48986486486486486,0.3581081081081081,0.9400749063670412,0.05992509363295884,0.8256578947368421,0.8791593695271454,0.8844265613928536,0.9074718653607831,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p1
3,0.3,1,ordinary,19,296,534,0.5472972972972973,0.5472972972972973,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p1
