setting,severity,folds,known_top1_real_mean,known_top1_real_sd,reject_aware_top1_mean,reject_aware_top1_sd,known_false_reject_rate_mean,known_false_reject_rate_sd,unknown_recall_mean,unknown_recall_sd,unknown_precision_mean,unknown_precision_sd
binary_0_5,0.0,5,0.6393422709575947,0.04608200406589754,0.5944715473774626,0.05697498864931331,0.18660282380695906,0.07808346906096676,,,,
current_argmax,0.0,5,0.6393422709575947,0.04608200406589754,0.5746774437276334,0.0546519939388289,0.2651524866815208,0.06713577370531275,,,,
log_margin_val_r80,0.0,5,0.6393422709575947,0.04608200406589754,0.6090699121732095,0.05113749001909541,0.15226690630604925,0.06409146178628547,,,,
log_margin_val_r90,0.0,5,0.6393422709575947,0.04608200406589754,0.5878991848886383,0.05056821122675681,0.22475118058802251,0.06260698108611715,,,,
log_margin_val_r95,0.0,5,0.6393422709575947,0.04608200406589754,0.5646327596208792,0.0555194405793555,0.2933320546491166,0.07455440755824298,,,,
probability_val_r80,0.0,5,0.6393422709575947,0.04608200406589754,0.5872062374165422,0.05498097388394062,0.20509003680957494,0.08483804592832099,,,,
probability_val_r90,0.0,5,0.6393422709575947,0.04608200406589754,0.5571108114888597,0.06144464143514732,0.27887119701576324,0.09147879415065834,,,,
probability_val_r95,0.0,5,0.6393422709575947,0.04608200406589754,0.5239313786083138,0.06203882908534154,0.3487369798925095,0.09146281800029513,,,,
