setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
log_margin_val_r90,0.2,0,3,0.5308641975308642,0.48148148148148145,0.3074074074074074,0.8620689655172414,0.7965373524375957
log_margin_val_r90,0.2,1,3,0.6633109619686801,0.5906040268456376,0.2237136465324385,0.9186351706036745,0.8399986120358062
log_margin_val_r90,0.2,2,3,0.5897435897435898,0.5083612040133779,0.3355629877369008,0.8748778103616813,0.7483299947434968
log_margin_val_r90,0.2,3,3,0.6509009009009009,0.6047297297297297,0.1801801801801802,0.8904494382022472,0.8559966702168031
log_margin_val_r90,0.2,4,3,0.6485260770975056,0.5759637188208616,0.2789115646258503,0.8754789272030651,0.7879374132537164
log_margin_val_r90,0.3,0,3,0.5012345679012346,0.43333333333333335,0.35308641975308647,0.8784660766961653,0.8388520678625313
log_margin_val_r90,0.3,1,3,0.6342281879194631,0.5592841163310962,0.2651006711409396,0.9263839811542991,0.8690976275665737
log_margin_val_r90,0.3,2,3,0.5652173913043478,0.4738015607580825,0.3712374581939799,0.870734908136483,0.7994050597720324
log_margin_val_r90,0.3,3,3,0.6227477477477478,0.5777027027027026,0.22635135135135134,0.888888888888889,0.8763507067487718
log_margin_val_r90,0.3,4,3,0.6247165532879819,0.5612244897959183,0.29591836734693877,0.8831417624521073,0.8412465190386889
log_margin_val_r90,0.4,0,3,0.5012345679012346,0.43456790123456784,0.37654320987654316,0.9014146772767463,0.869868989700619
log_margin_val_r90,0.4,1,3,0.616331096196868,0.5223713646532439,0.3031319910514541,0.9341238471673255,0.8870190325328333
log_margin_val_r90,0.4,2,3,0.5696767001114827,0.4749163879598662,0.3768115942028986,0.888235294117647,0.8427886977262858
log_margin_val_r90,0.4,3,3,0.6137387387387387,0.5461711711711711,0.25675675675675674,0.9014084507042254,0.8938373018088828
log_margin_val_r90,0.4,4,3,0.6190476190476191,0.5453514739229025,0.3163265306122449,0.87774594078319,0.8681687712817135
log_margin_val_r90,0.5,0,3,0.47160493827160493,0.4024691358024692,0.3925925925925926,0.9005661712668083,0.8889180896634562
log_margin_val_r90,0.5,1,3,0.5961968680089486,0.5022371364653244,0.3076062639821029,0.9326990838618746,0.9058908271165214
log_margin_val_r90,0.5,2,3,0.5518394648829431,0.443701226309922,0.41917502787068006,0.9045950155763239,0.8607023798083643
log_margin_val_r90,0.5,3,3,0.6036036036036035,0.528153153153153,0.28265765765765766,0.9091591591591591,0.906088652271856
log_margin_val_r90,0.5,4,3,0.6122448979591837,0.5362811791383221,0.3208616780045352,0.8907980145093547,0.8918220446473871
log_margin_val_r95,0.0,0,1,0.5814814814814815,0.5074074074074074,0.35555555555555557,,
log_margin_val_r95,0.0,1,1,0.697986577181208,0.6073825503355704,0.28859060402684567,,
log_margin_val_r95,0.0,2,1,0.6120401337792643,0.5016722408026756,0.36454849498327757,,
log_margin_val_r95,0.0,3,1,0.6351351351351351,0.6148648648648649,0.17905405405405406,,
log_margin_val_r95,0.0,4,1,0.6700680272108843,0.5918367346938775,0.2789115646258503,,
log_margin_val_r95,0.1,0,3,0.5555555555555556,0.48148148148148145,0.36049382716049383,0.8977072310405644,0.6354146162969693
log_margin_val_r95,0.1,1,3,0.674496644295302,0.5715883668903804,0.29753914988814323,0.9559082892416226,0.6708680478753472
log_margin_val_r95,0.1,2,3,0.6020066889632107,0.49275362318840576,0.4024526198439242,0.9142300194931773,0.5652517819371122
log_margin_val_r95,0.1,3,3,0.6441441441441441,0.5878378378378378,0.22972972972972971,0.9303201506591336,0.7077109875950197
log_margin_val_r95,0.1,4,3,0.6609977324263038,0.5702947845804989,0.3106575963718821,0.9238095238095237,0.6389688772434408
log_margin_val_r95,0.2,0,3,0.5308641975308642,0.4617283950617284,0.3888888888888889,0.9292661361626878,0.7693773681119008
log_margin_val_r95,0.2,1,3,0.6633109619686801,0.5492170022371364,0.3187919463087248,0.9588801399825022,0.7936291615580496
log_margin_val_r95,0.2,2,3,0.5897435897435898,0.4615384615384615,0.4403567447045708,0.9364613880742914,0.7080760200193499
log_margin_val_r95,0.2,3,3,0.6509009009009009,0.5596846846846847,0.27702702702702703,0.9400749063670412,0.8033236939859876
log_margin_val_r95,0.2,4,3,0.6485260770975056,0.5532879818594104,0.33219954648526073,0.9339080459770116,0.7689476441906109
log_margin_val_r95,0.3,0,3,0.5012345679012346,0.417283950617284,0.417283950617284,0.9374631268436578,0.8246001379713043
log_margin_val_r95,0.3,1,3,0.6342281879194631,0.5033557046979866,0.3758389261744967,0.9676089517078917,0.8302571119863122
log_margin_val_r95,0.3,2,3,0.5652173913043478,0.41471571906354515,0.4827201783723523,0.9304461942257217,0.7660777381447722
log_margin_val_r95,0.3,3,3,0.6227477477477478,0.5225225225225225,0.3288288288288288,0.9413233458177278,0.8378054240862945
log_margin_val_r95,0.3,4,3,0.6247165532879819,0.5306122448979592,0.35374149659863946,0.9310344827586207,0.8237387858259032
log_margin_val_r95,0.4,0,3,0.5012345679012346,0.417283950617284,0.4407407407407407,0.9478337754199823,0.8572595733006438
log_margin_val_r95,0.4,1,3,0.616331096196868,0.476510067114094,0.4161073825503356,0.9675010979358806,0.8555415830667193
log_margin_val_r95,0.4,2,3,0.5696767001114827,0.41471571906354515,0.49275362318840576,0.9534313725490197,0.814834211732416
log_margin_val_r95,0.4,3,3,0.6137387387387387,0.49549549549549554,0.36824324324324326,0.948356807511737,0.8606876454218279
log_margin_val_r95,0.4,4,3,0.6190476190476191,0.5045351473922902,0.3854875283446712,0.94603629417383,0.8535206463385623
