raw_schema_version,fold,severity,perturbation_seed,setting,recordings,false_reject_budget,known_queries,synthetic_unknown_queries,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision,execution_device,checkpoint,corruption_root
2,0,0.5,1,neurid_original,19,0.05,270,942,0.4925925925925926,0.3925925925925926,0.48518518518518516,0.9479830148619958,0.8720703125,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p1
2,0,0.5,1,neurid_calibrated,19,0.05,270,942,0.4925925925925926,0.46296296296296297,0.22592592592592592,0.46496815286624205,0.8777555110220441,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p1
2,0,0.5,1,no_dustbin_confidence,19,0.05,270,942,0.43333333333333335,0.42962962962962964,0.08518518518518518,0.5934182590233545,0.9604810996563574,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p1
2,0,0.5,1,no_dustbin_forced,19,0.05,270,942,0.43333333333333335,0.43333333333333335,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p1
2,0,0.5,2,neurid_original,19,0.05,270,942,0.46296296296296297,0.37037037037037035,0.4888888888888889,0.9416135881104034,0.8704612365063789,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p2
2,0,0.5,2,neurid_calibrated,19,0.05,270,942,0.46296296296296297,0.42962962962962964,0.23703703703703705,0.4607218683651805,0.8714859437751004,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p2
2,0,0.5,2,no_dustbin_confidence,19,0.05,270,942,0.4222222222222222,0.4222222222222222,0.0962962962962963,0.564755838641189,0.953405017921147,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p2
2,0,0.5,2,no_dustbin_forced,19,0.05,270,942,0.4222222222222222,0.4222222222222222,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold0/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold0/outlier_l0.50_p2
2,1,0.0,0,neurid_original,19,0.05,298,0,0.697986577181208,0.6375838926174496,0.21476510067114093,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.00_p0
2,1,0.0,0,neurid_calibrated,19,0.05,298,0,0.697986577181208,0.6912751677852349,0.040268456375838924,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.00_p0
2,1,0.0,0,no_dustbin_confidence,19,0.05,298,0,0.6543624161073825,0.6476510067114094,0.08389261744966443,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.00_p0
2,1,0.0,0,no_dustbin_forced,19,0.05,298,0,0.6543624161073825,0.6543624161073825,0.0,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.00_p0
2,1,0.1,0,neurid_original,19,0.05,298,189,0.6711409395973155,0.5939597315436241,0.22483221476510068,0.9206349206349206,0.7219917012448133,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0
2,1,0.1,0,neurid_calibrated,19,0.05,298,189,0.6711409395973155,0.6677852348993288,0.040268456375838924,0.4603174603174603,0.8787878787878788,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0
2,1,0.1,0,no_dustbin_confidence,19,0.05,298,189,0.6610738255033557,0.6543624161073825,0.07718120805369127,0.7301587301587301,0.8571428571428571,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0
2,1,0.1,0,no_dustbin_forced,19,0.05,298,189,0.6610738255033557,0.6610738255033557,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0
2,1,0.1,1,neurid_original,19,0.05,298,189,0.6912751677852349,0.6140939597315436,0.22483221476510068,0.9153439153439153,0.7208333333333333,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1
2,1,0.1,1,neurid_calibrated,19,0.05,298,189,0.6912751677852349,0.6812080536912751,0.04697986577181208,0.43386243386243384,0.8541666666666666,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1
2,1,0.1,1,no_dustbin_confidence,19,0.05,298,189,0.6577181208053692,0.6476510067114094,0.08389261744966443,0.6878306878306878,0.8387096774193549,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1
2,1,0.1,1,no_dustbin_forced,19,0.05,298,189,0.6577181208053692,0.6577181208053692,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1
2,1,0.1,2,neurid_original,19,0.05,298,189,0.6610738255033557,0.6040268456375839,0.22483221476510068,0.9047619047619048,0.7184873949579832,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2
2,1,0.1,2,neurid_calibrated,19,0.05,298,189,0.6610738255033557,0.6543624161073825,0.0436241610738255,0.37566137566137564,0.8452380952380952,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2
2,1,0.1,2,no_dustbin_confidence,19,0.05,298,189,0.6510067114093959,0.6442953020134228,0.07718120805369127,0.6825396825396826,0.8486842105263158,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2
2,1,0.1,2,no_dustbin_forced,19,0.05,298,189,0.6510067114093959,0.6510067114093959,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2
2,1,0.2,0,neurid_original,19,0.05,298,381,0.6577181208053692,0.5805369127516778,0.2348993288590604,0.9396325459317585,0.8364485981308412,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0
2,1,0.2,0,neurid_calibrated,19,0.05,298,381,0.6577181208053692,0.6510067114093959,0.04697986577181208,0.47244094488188976,0.9278350515463918,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0
2,1,0.2,0,no_dustbin_confidence,19,0.05,298,381,0.62751677852349,0.6241610738255033,0.07718120805369127,0.7401574803149606,0.9245901639344263,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0
2,1,0.2,0,no_dustbin_forced,19,0.05,298,381,0.62751677852349,0.62751677852349,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0
2,1,0.2,1,neurid_original,19,0.05,298,381,0.6711409395973155,0.5838926174496645,0.2348993288590604,0.9291338582677166,0.8349056603773585,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1
2,1,0.2,1,neurid_calibrated,19,0.05,298,381,0.6711409395973155,0.6644295302013423,0.06040268456375839,0.4566929133858268,0.90625,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1
2,1,0.2,1,no_dustbin_confidence,19,0.05,298,381,0.6308724832214765,0.6208053691275168,0.08053691275167785,0.6981627296587927,0.9172413793103448,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1
2,1,0.2,1,no_dustbin_forced,19,0.05,298,381,0.6308724832214765,0.6308724832214765,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1
2,1,0.2,2,neurid_original,19,0.05,298,381,0.6610738255033557,0.587248322147651,0.24161073825503357,0.9212598425196851,0.8297872340425532,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2
2,1,0.2,2,neurid_calibrated,19,0.05,298,381,0.6610738255033557,0.6577181208053692,0.04697986577181208,0.4304461942257218,0.9213483146067416,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2
2,1,0.2,2,no_dustbin_confidence,19,0.05,298,381,0.62751677852349,0.6241610738255033,0.07718120805369127,0.6692913385826772,0.9172661870503597,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2
2,1,0.2,2,no_dustbin_forced,19,0.05,298,381,0.62751677852349,0.62751677852349,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2
2,1,0.3,0,neurid_original,19,0.05,298,566,0.6308724832214765,0.5570469798657718,0.28187919463087246,0.9293286219081273,0.8622950819672132,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p0
2,1,0.3,0,neurid_calibrated,19,0.05,298,566,0.6308724832214765,0.6241610738255033,0.06711409395973154,0.4540636042402827,0.927797833935018,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p0
2,1,0.3,0,no_dustbin_confidence,19,0.05,298,566,0.6308724832214765,0.6241610738255033,0.087248322147651,0.7014134275618374,0.9385342789598109,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p0
2,1,0.3,0,no_dustbin_forced,19,0.05,298,566,0.6308724832214765,0.6308724832214765,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p0
2,1,0.3,1,neurid_original,19,0.05,298,566,0.6375838926174496,0.5503355704697986,0.2953020134228188,0.9452296819787986,0.8587479935794543,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p1
2,1,0.3,1,neurid_calibrated,19,0.05,298,566,0.6375838926174496,0.6208053691275168,0.06040268456375839,0.46819787985865724,0.9363957597173145,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p1
2,1,0.3,1,no_dustbin_confidence,19,0.05,298,566,0.6040268456375839,0.5973154362416108,0.06711409395973154,0.7208480565371025,0.9532710280373832,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p1
2,1,0.3,1,no_dustbin_forced,19,0.05,298,566,0.6040268456375839,0.6040268456375839,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p1
2,1,0.3,2,neurid_original,19,0.05,298,566,0.6342281879194631,0.5469798657718121,0.28187919463087246,0.9293286219081273,0.8622950819672132,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p2
2,1,0.3,2,neurid_calibrated,19,0.05,298,566,0.6342281879194631,0.62751677852349,0.05704697986577181,0.4752650176678445,0.9405594405594405,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p2
2,1,0.3,2,no_dustbin_confidence,19,0.05,298,566,0.6208053691275168,0.6140939597315436,0.08389261744966443,0.7084805653710248,0.9413145539906104,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p2
2,1,0.3,2,no_dustbin_forced,19,0.05,298,566,0.6208053691275168,0.6208053691275168,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.30_p2
2,1,0.4,0,neurid_original,19,0.05,298,759,0.610738255033557,0.5167785234899329,0.3087248322147651,0.930171277997365,0.8847117794486216,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p0
2,1,0.4,0,neurid_calibrated,19,0.05,298,759,0.610738255033557,0.5906040268456376,0.07718120805369127,0.4874835309617918,0.9414758269720102,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p0
2,1,0.4,0,no_dustbin_confidence,19,0.05,298,759,0.5906040268456376,0.5805369127516778,0.08389261744966443,0.7009222661396575,0.9551166965888689,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p0
2,1,0.4,0,no_dustbin_forced,19,0.05,298,759,0.5906040268456376,0.5906040268456376,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p0
2,1,0.4,1,neurid_original,19,0.05,298,759,0.6208053691275168,0.5335570469798657,0.3221476510067114,0.9499341238471674,0.8824969400244798,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
2,1,0.4,1,neurid_calibrated,19,0.05,298,759,0.6208053691275168,0.6140939597315436,0.050335570469798654,0.5243741765480896,0.9636803874092009,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
2,1,0.4,1,no_dustbin_confidence,19,0.05,298,759,0.6073825503355704,0.5973154362416108,0.087248322147651,0.7114624505928854,0.9540636042402827,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
2,1,0.4,1,no_dustbin_forced,19,0.05,298,759,0.6073825503355704,0.6073825503355704,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p1
2,1,0.4,2,neurid_original,19,0.05,298,759,0.6174496644295302,0.5067114093959731,0.32550335570469796,0.9433465085638999,0.8806888068880688,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
2,1,0.4,2,neurid_calibrated,19,0.05,298,759,0.6174496644295302,0.6040268456375839,0.0738255033557047,0.4874835309617918,0.9438775510204082,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
2,1,0.4,2,no_dustbin_confidence,19,0.05,298,759,0.5838926174496645,0.5771812080536913,0.08053691275167785,0.7114624505928854,0.9574468085106383,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
2,1,0.4,2,no_dustbin_forced,19,0.05,298,759,0.5838926174496645,0.5838926174496645,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.40_p2
2,1,0.5,0,neurid_original,19,0.05,298,946,0.5939597315436241,0.49328859060402686,0.3187919463087248,0.9397463002114165,0.9034552845528455,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
2,1,0.5,0,neurid_calibrated,19,0.05,298,946,0.5939597315436241,0.5771812080536913,0.07718120805369127,0.5126849894291755,0.9547244094488189,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
