dataset,fold,test_animal_id,duration_key,position,requested_duration_seconds,actual_start_seconds,actual_duration_seconds,raw_frames,window_frames,sampling_rate_hz
rld,1,20230903-16-32-28,30s,start,30,0.0,30.719278549194307,1500,32,1.0416911304982526
rld,1,20230903-16-32-28,30s,middle,30,705.5834291768075,29.759301094531907,1500,31,1.0416911304982526
rld,1,20230903-16-32-28,30s,end,30,1410.2068808989525,29.75930109453202,1500,31,1.0416911304982526
rld,1,20230903-16-32-28,60s,start,60,0.0,60.47857964372632,1500,63,1.0416911304982526
rld,1,20230903-16-32-28,60s,middle,60,690.2237899022102,60.478579643726334,1500,63,1.0416911304982526
rld,1,20230903-16-32-28,60s,end,60,1380.4475798044205,59.51860218906404,1500,62,1.0416911304982526
rld,1,20230903-16-32-28,120s,start,120,0.0,120.95715928745267,1500,126,1.0416911304982526
rld,1,20230903-16-32-28,120s,middle,120,660.4644888076783,119.99718183279026,1500,125,1.0416911304982526
rld,1,20230903-16-32-28,120s,end,120,1319.9690001606941,119.99718183279037,1500,125,1.0416911304982526
rld,1,20230903-16-32-28,240s,start,240,0.0,240.95434112024304,1500,251,1.0416911304982526
rld,1,20230903-16-32-28,240s,middle,240,599.9859091639519,240.95434112024304,1500,251,1.0416911304982526
rld,1,20230903-16-32-28,240s,end,240,1199.9718183279037,239.99436366558075,1500,250,1.0416911304982526
rld,1,20230903-16-32-28,480s,start,480,0.0,480.9487047858238,1500,501,1.0416911304982526
rld,1,20230903-16-32-28,480s,middle,480,479.9887273311615,480.9487047858238,1500,501,1.0416911304982526
rld,1,20230903-16-32-28,480s,end,480,959.977454662323,479.9887273311615,1500,500,1.0416911304982526
rld,1,20230903-16-32-28,900s,start,900,0.0,900.458852473259,1500,938,1.0416911304982526
rld,1,20230903-16-32-28,900s,middle,900,270.71364221477506,899.4988750185967,1500,937,1.0416911304982526
rld,1,20230903-16-32-28,900s,end,900,540.4673069748878,899.4988750185967,1500,937,1.0416911304982526
rld,1,20230903-16-32-28,full,full,,0.0,1439.9661819934845,1500,1500,1.0416911304982526
rld,1,20230903-19-07-30,15s,start,15,0.0,15.359640853881816,1500,16,1.041691023391128
rld,1,20230903-19-07-30,15s,middle,15,713.2633221521378,14.399663300514248,1500,15,1.041691023391128
rld,1,20230903-19-07-30,15s,end,15,1425.5666667509079,14.399663300514362,1500,15,1.041691023391128
rld,1,20230903-19-07-30,30s,start,30,0.0,30.719281707763653,1500,32,1.041691023391128
rld,1,20230903-19-07-30,30s,middle,30,705.5835017251969,29.75930415439609,1500,31,1.041691023391128
rld,1,20230903-19-07-30,30s,end,30,1410.2070258970261,29.75930415439609,1500,31,1.041691023391128
rld,1,20230903-19-07-30,60s,start,60,0.0,60.47858586215971,1500,63,1.041691023391128
rld,1,20230903-19-07-30,60s,middle,60,690.2238608713151,60.47858586215966,1500,63,1.041691023391128
rld,1,20230903-19-07-30,60s,end,60,1380.44772174263,59.518608308792295,1500,62,1.041691023391128
rld,1,20230903-19-07-30,120s,start,120,0.0,120.95717172431945,1500,126,1.041691023391128
rld,1,20230903-19-07-30,120s,middle,120,660.464556716919,119.99719417095184,1500,125,1.041691023391128
rld,1,20230903-19-07-30,120s,end,120,1319.9691358804703,119.99719417095196,1500,125,1.041691023391128
rld,1,20230903-19-07-30,240s,start,240,0.0,240.95436589527128,1500,251,1.041691023391128
rld,1,20230903-19-07-30,240s,middle,240,599.9859708547593,240.95436589527128,1500,251,1.041691023391128
rld,1,20230903-19-07-30,240s,end,240,1199.9719417095184,239.9943883419038,1500,250,1.041691023391128
rld,1,20230903-19-07-30,480s,start,480,0.0,480.948754237175,1500,501,1.041691023391128
rld,1,20230903-19-07-30,480s,middle,480,479.98877668380743,480.948754237175,1500,501,1.041691023391128
rld,1,20230903-19-07-30,480s,end,480,959.9775533676149,479.9887766838074,1500,500,1.041691023391128
rld,1,20230903-19-07-30,900s,start,900,0.0,900.4589450588227,1500,938,1.041691023391128
rld,1,20230903-19-07-30,900s,middle,900,270.7136700496674,899.498967505455,1500,937,1.041691023391128
rld,1,20230903-19-07-30,900s,end,900,540.4673625459671,899.4989675054551,1500,937,1.041691023391128
rld,1,20230903-19-07-30,full,full,,0.0,1439.9663300514221,1500,1500,1.041691023391128
rld,1,20230904-15-09-05,15s,start,15,0.0,15.359710154215495,1500,16,1.0416863234628688
rld,1,20230904-15-09-05,15s,middle,15,713.266540286382,14.39972826957711,1500,15,1.0416863234628688
rld,1,20230904-15-09-05,15s,end,15,1425.5730986881258,14.39972826957711,1500,15,1.0416863234628688
rld,1,20230904-15-09-05,30s,start,30,0.0,30.71942030843099,1500,32,1.0416863234628688
rld,1,20230904-15-09-05,30s,middle,30,705.5866852092743,29.759438423792574,1500,31,1.0416863234628688
rld,1,20230904-15-09-05,30s,end,30,1410.2133885339103,29.759438423792574,1500,31,1.0416863234628688
rld,1,20230904-15-09-05,60s,start,60,0.0,60.478858732223514,1500,63,1.0416863234628688
rld,1,20230904-15-09-05,60s,middle,60,690.2269750550588,60.4788587322235,1500,63,1.0416863234628688
rld,1,20230904-15-09-05,60s,end,60,1380.4539501101178,59.51887684758509,1500,62,1.0416863234628688
rld,1,20230904-15-09-05,120s,start,120,0.0,120.95771746444703,1500,126,1.0416863234628688
rld,1,20230904-15-09-05,120s,middle,120,660.4675366312663,119.99773557980853,1500,125,1.0416863234628688
rld,1,20230904-15-09-05,120s,end,120,1319.9750913778942,119.99773557980876,1500,125,1.0416863234628688
rld,1,20230904-15-09-05,240s,start,240,0.0,240.9554530442556,1500,251,1.0416863234628688
rld,1,20230904-15-09-05,240s,middle,240,599.9886778990427,240.95545304425565,1500,251,1.0416863234628688
