dataset,fold,test_animal_id,duration_key,position,requested_duration_seconds,actual_start_seconds,actual_duration_seconds,raw_frames,window_frames,sampling_rate_hz
atanas,3,2022-06-14-01,30s,end,30,933.0709642006459,29.475925570907748,1600,49,1.6666142380145095
atanas,3,2022-06-14-01,60s,start,60,0.0,60.193556857130716,1600,100,1.6666142380145095
atanas,3,2022-06-14-01,60s,middle,60,451.82835377635456,59.55436987956455,1600,99,1.6666142380145095
atanas,3,2022-06-14-01,60s,end,60,902.995019957737,59.551869813816666,1600,99,1.6666142380145095
atanas,3,2022-06-14-01,120s,start,120,0.0,120.34544547379755,1600,200,1.6666142380145095
atanas,3,2022-06-14-01,120s,middle,120,421.7299086448875,119.72875932084935,1600,199,1.6666142380145095
atanas,3,2022-06-14-01,120s,end,120,842.8635862486453,119.68330352290832,1600,199,1.6666142380145095
atanas,3,2022-06-14-01,240s,start,240,0.0,240.07420474900937,1600,399,1.6666142380145095
atanas,3,2022-06-14-01,240s,middle,240,361.5780200142217,240.03253679024237,1600,399,1.6666142380145095
atanas,3,2022-06-14-01,240s,end,240,723.1560398319998,239.39084993955385,1600,398,1.6666142380145095
atanas,3,2022-06-14-01,480s,start,480,0.0,480.081740835798,1600,798,1.6666142380145095
atanas,3,2022-06-14-01,480s,middle,480,241.87426131919165,479.4559635759997,1600,797,1.6666142380145095
atanas,3,2022-06-14-01,480s,end,480,483.10683587846506,479.4400538930886,1600,797,1.6666142380145095
atanas,3,2022-06-14-01,900s,start,900,0.0,899.9899255584651,1600,1496,1.6666142380145095
atanas,3,2022-06-14-01,900s,middle,900,31.34037795846507,900.5305487279984,1600,1497,1.6666142380145095
atanas,3,2022-06-14-01,900s,end,900,62.593632090221945,899.9532576813317,1600,1496,1.6666142380145095
atanas,3,2022-06-14-01,full,full,,0.0,962.5468897715537,1600,1600,1.6666142380145095
atanas,3,2022-06-14-07,15s,start,15,0.0,15.066382319277182,1600,25,1.6666142339700387
atanas,3,2022-06-14-07,15s,middle,15,474.0557938540005,15.048199717639363,1600,25,1.6666142339700387
atanas,3,2022-06-14-07,15s,end,15,948.0843143629118,14.43681677963832,1600,24,1.6666142339700387
atanas,3,2022-06-14-07,30s,start,30,0.0,30.103217859641518,1600,50,1.6666142339700387
atanas,3,2022-06-14-07,30s,middle,30,466.8555677098211,29.46842530894719,1600,49,1.6666142339700387
atanas,3,2022-06-14-07,30s,end,30,933.0702063840017,29.450924758548354,1600,49,1.6666142339700387
atanas,3,2022-06-14-07,60s,start,60,0.0,60.167798169459275,1600,100,1.6666142339700387
atanas,3,2022-06-14-07,60s,middle,60,451.8050953163656,59.551869826667826,1600,99,1.6666142339700387
atanas,3,2022-06-14-07,60s,end,60,902.99426226182,59.526868880730035,1600,99,1.6666142339700387
atanas,3,2022-06-14-07,120s,start,120,0.0,120.31968677236728,1600,200,1.6666142339700387
atanas,3,2022-06-14-07,120s,middle,120,421.7291508254566,119.7128498661823,1600,199,1.6666142339700387
atanas,3,2022-06-14-07,120s,end,120,842.8332823192777,119.68784882327236,1600,199,1.6666142339700387
atanas,3,2022-06-14-07,240s,start,240,0.0,240.03708214473045,1600,399,1.6666142339700387
atanas,3,2022-06-14-07,240s,middle,240,361.57726217672825,240.00753605430327,1600,399,1.6666142339700387
atanas,3,2022-06-14-07,240s,end,240,723.1136141316383,239.40751701091176,1600,398,1.6666142339700387
atanas,3,2022-06-14-07,480s,start,480,0.0,480.0809830254566,1600,798,1.6666142339700387
atanas,3,2022-06-14-07,480s,middle,480,241.84850286836445,479.465054606404,1600,797,1.6666142339700387
atanas,3,2022-06-14-07,480s,end,480,483.08107723266767,479.4400539098824,1600,797,1.6666142339700387
atanas,3,2022-06-14-07,900s,start,900,0.0,900.594186730912,1600,1497,1.6666142339700387
atanas,3,2022-06-14-07,900s,middle,900,31.316892102546262,900.5282759025467,1600,1497,1.6666142339700387
atanas,3,2022-06-14-07,900s,end,900,62.59287421964109,899.928256922909,1600,1496,1.6666142339700387
atanas,3,2022-06-14-07,full,full,,0.0,962.5211311425501,1600,1600,1.6666142339700387
atanas,3,2023-01-09-28,15s,start,15,0.0,15.048199914745055,1615,25,1.6666142281294292
atanas,3,2023-01-09-28,15s,middle,15,478.84458078909665,14.443635322386399,1615,24,1.6666142281294292
atanas,3,2023-01-09-28,15s,end,15,957.1209618247813,14.407270481926389,1615,24,1.6666142281294292
atanas,3,2023-01-09-28,30s,start,30,0.0,30.07367160206195,1615,50,1.6666142281294292
atanas,3,2023-01-09-28,30s,middle,30,471.0125165403588,30.07821733970195,1615,50,1.6666142281294292
atanas,3,2023-01-09-28,30s,end,30,942.0727619600948,29.455470346612856,1615,49,1.6666142281294292
atanas,3,2023-01-09-28,60s,start,60,0.0,60.149616182781756,1615,100,1.6666142281294292
atanas,3,2023-01-09-28,60s,middle,60,455.973408078542,60.14961589965969,1615,100,1.6666142281294292
atanas,3,2023-01-09-28,60s,end,60,911.976362555637,59.551869751070626,1615,99,1.6666142281294292
atanas,3,2023-01-09-28,120s,start,120,0.0,120.28104960278142,1615,200,1.6666142281294292
atanas,3,2023-01-09-28,120s,middle,120,425.911100603058,120.30377737234812,1615,200,1.6666142281294292
atanas,3,2023-01-09-28,120s,end,120,851.8244736515917,119.70375865511596,1615,199,1.6666142281294292
atanas,3,2023-01-09-28,240s,start,240,0.0,240.03026401763782,1615,399,1.6666142281294292
atanas,3,2023-01-09-28,240s,middle,240,366.3592307337094,239.43251798988786,1615,398,1.6666142281294292
atanas,3,2023-01-09-28,240s,end,240,732.0957143950509,239.43251791165676,1615,398,1.6666142281294292
atanas,3,2023-01-09-28,480s,start,480,0.0,480.0628008421045,1615,798,1.6666142281294292
atanas,3,2023-01-09-28,480s,middle,480,246.03272526839282,480.06280074757524,1615,798,1.6666142281294292
atanas,3,2023-01-09-28,480s,end,480,492.09272390336264,479.435508403345,1615,797,1.6666142281294292
atanas,3,2023-01-09-28,900s,start,900,0.0,900.5510038221255,1615,1497,1.6666142281294292
atanas,3,2023-01-09-28,900s,middle,900,36.0988608073676,899.9449241373222,1615,1496,1.6666142281294292
atanas,3,2023-01-09-28,900s,end,900,71.59315716510173,899.9350751416059,1615,1496,1.6666142281294292
atanas,3,2023-01-09-28,full,full,,0.0,971.5282323067077,1615,1615,1.6666142281294292
atanas,3,2023-01-16-01,15s,start,15,0.0,15.045472397119738,1615,25,1.6666142161652742
atanas,3,2023-01-16-01,15s,middle,15,478.8600356737152,14.430453007225879,1615,24,1.6666142161652742
atanas,3,2023-01-16-01,15s,end,15,957.1250526716467,14.425453027361073,1615,24,1.6666142161652742
atanas,3,2023-01-16-01,30s,start,30,0.0,30.095945029868744,1615,50,1.6666142161652742
atanas,3,2023-01-16-01,30s,middle,30,471.04615370649844,30.08958147035446,1615,50,1.6666142161652742
atanas,3,2023-01-16-01,30s,end,30,942.0609434845392,29.489562214468606,1615,49,1.6666142161652742
atanas,3,2023-01-16-01,60s,start,60,0.0,60.165070970891975,1615,100,1.6666142161652742
atanas,3,2023-01-16-01,60s,middle,60,456.0093181685079,60.17234391963575,1615,100,1.6666142161652742
atanas,3,2023-01-16-01,60s,end,60,911.9986357849557,59.55186991405208,1615,99,1.6666142161652742
atanas,3,2023-01-16-01,120s,start,120,0.0,120.32377808156889,1615,200,1.6666142161652742
atanas,3,2023-01-16-01,120s,middle,120,425.90837305411696,120.32877827307675,1615,200,1.6666142161652742
atanas,3,2023-01-16-01,120s,end,120,851.8467469201423,119.70375877886545,1615,199,1.6666142161652742
atanas,3,2023-01-16-01,240s,start,240,0.0,240.04571903368924,1615,399,1.6666142161652742
atanas,3,2023-01-16-01,240s,middle,240,365.7814850001596,240.00753635016736,1615,399,1.6666142161652742
atanas,3,2023-01-16-01,240s,end,240,732.1179875901435,239.43251810886431,1615,398,1.6666142161652742
atanas,3,2023-01-16-01,480s,start,480,0.0,480.0600733499741,1615,798,1.6666142161652742
atanas,3,2023-01-16-01,480s,middle,480,246.05272575863637,480.06507355265785,1615,798,1.6666142161652742
atanas,3,2023-01-16-01,480s,end,480,492.110451863613,479.4400538353948,1615,797,1.6666142161652742
atanas,3,2023-01-16-01,900s,start,900,0.0,900.555776591762,1615,1497,1.6666142161652742
atanas,3,2023-01-16-01,900s,middle,900,36.096133433049545,899.9805312318495,1615,1496,1.6666142161652742
atanas,3,2023-01-16-01,900s,end,900,71.59724805690348,899.9532576421043,1615,1496,1.6666142161652742
atanas,3,2023-01-16-01,full,full,,0.0,971.5505056990078,1615,1615,1.6666142161652742
atanas,3,2023-01-19-08,15s,start,15,0.0,15.050472897477448,1600,25,1.6666142442972067
atanas,3,2023-01-19-08,15s,middle,15,474.03988450276665,15.050472731469199,1600,25,1.6666142442972067
atanas,3,2023-01-19-08,15s,end,15,948.0797687994782,14.425452981609851,1600,24,1.6666142442972067
atanas,3,2023-01-19-08,30s,start,30,0.0,30.0759444036521,1600,50,1.6666142442972067
atanas,3,2023-01-19-08,30s,middle,30,466.803293608129,29.507744774455205,1600,49,1.6666142442972067
atanas,3,2023-01-19-08,30s,end,30,933.0474786094856,29.457743171602488,1600,49,1.6666142442972067
atanas,3,2023-01-19-08,60s,start,60,0.0,60.15188864665106,1600,100,1.6666142442972067
atanas,3,2023-01-19-08,60s,middle,60,451.7891856613569,59.55641564284451,1600,99,1.6666142442972067
atanas,3,2023-01-19-08,60s,end,60,902.9708522404544,59.534369540633634,1600,99,1.6666142442972067
atanas,3,2023-01-19-08,120s,start,120,0.0,120.32877852092497,1600,200,1.6666142442972067
atanas,3,2023-01-19-08,120s,middle,120,421.68824057257734,119.72875949949957,1600,199,1.6666142442972067
atanas,3,2023-01-19-08,120s,end,120,842.8014631457627,119.70375863532536,1600,199,1.6666142442972067
atanas,3,2023-01-19-08,240s,start,240,0.0,240.05526475934312,1600,399,1.6666142442972067
atanas,3,2023-01-19-08,240s,middle,240,361.53635196760297,240.03253680933267,1600,399,1.6666142442972067
atanas,3,2023-01-19-08,240s,end,240,722.5476872276049,239.95753455348313,1600,399,1.6666142442972067
atanas,3,2023-01-19-08,480s,start,480,0.0,480.049163993448,1600,798,1.6666142442972067
atanas,3,2023-01-19-08,480s,middle,480,241.83259365102276,479.46505450829864,1600,797,1.6666142442972067
atanas,3,2023-01-19-08,480s,end,480,483.06516776187345,479.4400540192146,1600,797,1.6666142442972067
atanas,3,2023-01-19-08,900s,start,900,0.0,900.5782772467937,1600,1497,1.6666142442972067
atanas,3,2023-01-19-08,900s,middle,900,31.275981975486502,900.5737318166066,1600,1497,1.6666142442972067
atanas,3,2023-01-19-08,900s,end,900,62.57696491852403,899.928256862564,1600,1496,1.6666142442972067
atanas,3,2023-01-19-08,full,full,,0.0,962.505221781088,1600,1600,1.6666142442972067
atanas,3,2023-01-23-15,15s,start,15,0.0,15.033199220488314,1600,25,1.6666142366983512
atanas,3,2023-01-23-15,15s,middle,15,474.0498845320544,15.025471945176832,1600,25,1.6666142366983512
atanas,3,2023-01-23-15,15s,end,15,948.0797685952275,14.422952888940927,1600,24,1.6666142366983512
atanas,3,2023-01-23-15,30s,start,30,0.0,30.085944627819117,1600,50,1.6666142366983512
atanas,3,2023-01-23-15,30s,middle,30,466.81556645274395,29.482743996195495,1600,49,1.6666142366983512
atanas,3,2023-01-23-15,30s,end,30,933.0324782804819,29.47024320368655,1600,49,1.6666142366983512
atanas,3,2023-01-23-15,60s,start,60,0.0,60.16416214714991,1600,100,1.6666142366983512
atanas,3,2023-01-23-15,60s,middle,60,451.77418525423855,59.5768706680974,1600,99,1.6666142366983512
atanas,3,2023-01-23-15,60s,end,60,902.9565336811938,59.5461878029746,1600,99,1.6666142366983512
atanas,3,2023-01-23-15,120s,start,120,0.0,120.31377769185929,1600,200,1.6666142366983512
atanas,3,2023-01-23-15,120s,middle,120,421.69824103539577,119.70375841140049,1600,199,1.6666142366983512
atanas,3,2023-01-23-15,120s,end,120,842.8023721742211,119.70034930994734,1600,199,1.6666142366983512
atanas,3,2023-01-23-15,240s,start,240,0.0,240.01753635436762,1600,399,1.6666142366983512
atanas,3,2023-01-23-15,240s,middle,240,361.54635202733334,240.03253686445532,1600,399,1.6666142366983512
atanas,3,2023-01-23-15,240s,end,240,723.0827038237476,239.42001766042085,1600,398,1.6666142366983512
atanas,3,2023-01-23-15,480s,start,480,0.0,480.0273449391243,1600,798,1.6666142366983512
atanas,3,2023-01-23-15,480s,middle,480,241.84259361348813,479.44213726208545,1600,797,1.6666142366983512
atanas,3,2023-01-23-15,480s,end,480,483.0651676999987,479.4375537841697,1600,797,1.6666142366983512
atanas,3,2023-01-23-15,900s,start,900,0.0,900.5507767930394,1600,1497,1.6666142366983512
atanas,3,2023-01-23-15,900s,middle,900,31.310983013536315,900.5057749834377,1600,1497,1.6666142366983512
atanas,3,2023-01-23-15,900s,end,900,62.56196424696827,899.9407572372002,1600,1496,1.6666142366983512
atanas,3,2023-01-23-15,full,full,,0.0,962.5027214841684,1600,1600,1.6666142366983512
